#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
  19100      4.73e+00    4.65e+00      1.90e-03    1.37e-03      3.22e-01    3.17e-01    2.1e-04
  19200      5.08e+00    4.68e+00      2.67e-02    3.13e-03      3.42e-01    3.19e-01    2.1e-04
  19300      4.99e+00    4.57e+00      2.40e-02    3.26e-03      3.37e-01    3.11e-01    2.1e-04
  19400      4.58e+00    4.24e+00      1.51e-02    6.10e-03      3.10e-01    2.88e-01    2.1e-04
  19500      4.59e+00    4.03e+00      1.19e-02    7.78e-03      3.12e-01    2.74e-01    2.1e-04
  19600      4.64e+00    4.66e+00      2.05e-02    2.26e-02      3.13e-01    3.15e-01    2.1e-04
  19700      4.53e+00    4.69e+00      4.29e-02    2.35e-02      2.98e-01    3.17e-01    2.1e-04
  19800      4.38e+00    4.19e+00      2.93e-02    2.72e-02      2.93e-01    2.80e-01    2.1e-04
  19900      4.56e+00    4.18e+00      7.88e-03    1.38e-03      3.10e-01    2.85e-01    2.1e-04
  20000      3.89e+00    3.24e+00      1.86e-02    3.75e-03      3.38e-01    2.85e-01    1.3e-04
  20100      3.31e+00    3.32e+00      7.12e-03    1.22e-02      2.90e-01    2.90e-01    1.3e-04
  20200      3.53e+00    3.50e+00      8.73e-04    1.90e-03      3.11e-01    3.07e-01    1.3e-04
  20300      3.56e+00    3.62e+00      1.36e-02    1.02e-02      3.11e-01    3.17e-01    1.3e-04
  20400      3.38e+00    3.13e+00      5.89e-03    4.59e-03      2.97e-01    2.74e-01    1.3e-04
  20500      3.58e+00    3.26e+00      2.23e-02    1.14e-02      3.10e-01    2.85e-01    1.3e-04
  20600      3.46e+00    3.16e+00      6.10e-04    3.87e-03      3.04e-01    2.77e-01    1.3e-04
  20700      3.50e+00    3.58e+00      2.25e-03    4.44e-03      3.08e-01    3.15e-01    1.3e-04
  20800      3.93e+00    3.59e+00      8.49e-03    1.75e-02      3.45e-01    3.13e-01    1.3e-04
  20900      3.92e+00    3.57e+00      2.55e-02    8.78e-04      3.38e-01    3.14e-01    1.3e-04
  21000      3.49e+00    3.20e+00      2.08e-03    4.41e-03      3.07e-01    2.81e-01    1.3e-04
  21100      3.65e+00    3.62e+00      3.92e-04    5.25e-03      3.21e-01    3.18e-01    1.3e-04
  21200      3.45e+00    3.53e+00      1.49e-03    5.70e-04      3.04e-01    3.10e-01    1.3e-04
  21300      3.36e+00    3.23e+00      1.58e-02    1.87e-02      2.93e-01    2.80e-01    1.3e-04
  21400      3.46e+00    3.23e+00      4.72e-03    1.85e-03      3.04e-01    2.84e-01    1.3e-04
  21500      3.57e+00    3.66e+00      1.25e-02    9.52e-03      3.12e-01    3.21e-01    1.3e-04
  21600      3.87e+00    3.43e+00      7.39e-03    1.20e-02      3.40e-01    3.00e-01    1.3e-04
  21700      3.49e+00    3.21e+00      5.05e-04    7.52e-03      3.07e-01    2.81e-01    1.3e-04
  21800      3.95e+00    3.52e+00      2.93e-02    1.66e-03      3.39e-01    3.10e-01    1.3e-04
  21900      3.56e+00    3.28e+00      9.96e-03    7.52e-04      3.12e-01    2.88e-01    1.3e-04
  22000      3.89e+00    3.14e+00      2.56e-02    4.61e-04      3.36e-01    2.76e-01    1.3e-04
